縣市名稱,鄉鎮市區,學生等級,學校代碼,學校名稱,公/私立,地區屬性,地址,電話,網址,班級數,男教師數,女教師數,男學生數,女學生數,原住民學生比率,上學年男畢業生數,上學年女畢業生數
[10]嘉義縣,東石鄉,國中,104504,縣立過溝國中,公立,偏遠,[614]嘉義縣東石鄉西崙村438號,(05)3451005,http://www.kkjh.cyc.edu.tw,9,10,14,126,101,0.44,34,47
[10]嘉義縣,民雄鄉,國中,104508,縣立大吉國中,公立,偏遠,[621]嘉義縣民雄鄉大崎村內埔仔2之1號,(05)2211651,http://www.djjh.cyc.edu.tw,14,9,26,163,156,0.94,69,54
[10]嘉義縣,六腳鄉,國中,104509,縣立六嘉國中,公立,偏遠,[615]嘉義縣六腳鄉蒜頭村樹仁路1號,(05)3801215,http://www.ljjh.cyc.edu.tw,12,13,17,125,102,0.88,46,43
[10]嘉義縣,溪口鄉,國中,104513,縣立溪口國中,公立,偏遠,[623]嘉義縣溪口鄉坪頂村中正東路103號,(05)2691050,http://www.ckjh.cyc.edu.tw,6,5,13,74,60,0.75,34,20
[10]嘉義縣,東石鄉,國中,104515,縣立東榮國中,公立,偏遠,[614]嘉義縣東石鄉永屯村39之2號,(05)3733803,http://www.drjh.cyc.edu.tw,7,8,13,103,72,1.14,41,27
[10]嘉義縣,水上鄉,國中,104517,縣立忠和國中,公立,偏遠,[608]嘉義縣水上鄉忠和村6之2號,(05)2891026,http://www.jhjh.cyc.edu.tw,15,12,26,179,155,5.39,54,63
[10]嘉義縣,竹崎鄉,國中,104520,縣立昇平國中,公立,偏遠,[604]嘉義縣竹崎鄉內埔村元興路138號,(05)2541041,http://www.spjh.cyc.edu.tw,8,10,10,92,83,5.71,46,37
[10]嘉義縣,義竹鄉,國中,104521,縣立義竹國中,公立,偏遠,[624]嘉義縣義竹鄉岸腳村59之2號,(05)3412025,http://www.icjh.cyc.edu.tw,18,18,32,207,195,0.25,67,85
[10]嘉義縣,番路鄉,國中,104522,縣立民和國中,公立,偏遠,[602]嘉義縣番路鄉下坑村菜公店30號,(05)2591109,http://www.mhjh.cyc.edu.tw,12,12,23,100,72,17.44,41,25
[10]嘉義縣,梅山鄉,國中,104523,縣立梅山國中,公立,偏遠,[603]嘉義縣梅山鄉梅北村健康街136號,(05)2621047,http://www.msjh.cyc.edu.tw,13,12,21,161,120,0.36,41,44
[10]嘉義縣,大埔鄉,國中,104524,縣立大埔國中(小),公立,極偏,[607]嘉義縣大埔鄉茄苳村竹圍仔5號,(05)2521014,http://www.dpjh.cyc.edu.tw,3,4,8,19,20,17.95,14,3
[10]嘉義縣,阿里山鄉,國中,104526,縣立阿里山國中(小),公立,極偏,[605]嘉義縣阿里山鄉樂野村1鄰31號,(05)2561180,http://www.aljes.cyc.edu.tw/,3,4,8,30,22,59.62,14,11
[10]嘉義縣,阿里山鄉,國中,104527,縣立豐山實驗國中(小),公立,極偏,[605]嘉義縣阿里山鄉豐山村47號,(05)2661451,http://www.fses.cyc.edu.tw,3,5,7,7,9,0,0,0
[13]屏東縣,里港鄉,國中,134510,縣立里港國中,公立,偏遠,[905]屏東縣里港鄉春林村里中路10號,(08)7752029,http://www.lgjh.ptc.edu.tw,25,20,39,334,346,1.32,162,124
[13]屏東縣,高樹鄉,國中,134512,縣立高樹國中,公立,偏遠,[906]屏東縣高樹鄉高樹村南興路4號,(08)7962034,http://www.ksjh.ptc.edu.tw,15,13,26,179,185,14.01,67,73
[13]屏東縣,高樹鄉,國中,134513,縣立高泰國中,公立,偏遠,[906]屏東縣高樹鄉泰山村產業路225號,(08)7956073,http://www.gtjh.ptc.edu.tw,9,11,12,118,100,35.78,42,43
[13]屏東縣,佳冬鄉,國中,134527,縣立佳冬國中,公立,偏遠,[931]屏東縣佳冬鄉玉光村大同路1號,(08)8662041,http://www.jdjh.ptc.edu.tw,8,12,13,104,88,2.08,48,46
[13]屏東縣,琉球鄉,國中,134528,縣立琉球國中,公立,特偏,[929]屏東縣琉球鄉中正路158號,(08)8612509,http://www.lcjh.ptc.edu.tw,10,14,14,127,135,0,50,54
[13]屏東縣,車城鄉,國中,134530,縣立車城國中,公立,特偏,[944]屏東縣車城鄉新興路42號,(08)8821045,http://www.ccjhs.ptc.edu.tw,13,18,14,167,172,17.4,73,56
[13]屏東縣,恆春鎮,國中,134531,縣立恆春國中,公立,特偏,[946]屏東縣恆春鎮文化路79號,(08)8892039,http://www.hcjh.ptc.edu.tw,33,36,45,496,423,6.2,162,154
[13]屏東縣,滿州鄉,國中,134532,縣立滿州國中,公立,極偏,[947]屏東縣滿州鄉文化路32號,(08)8801106,http://www.mjjhs.ptc.edu.tw,6,6,12,60,70,54.62,28,17
[13]屏東縣,瑪家鄉,國中,134533,縣立瑪家國中,公立,偏遠,[903]屏東縣瑪家鄉三和村三和巷16號,(08)7994343,http://www.mjjh.ptc.edu.tw,9,10,10,101,72,96.53,38,33
[13]屏東縣,泰武鄉,國中,134535,縣立泰武國中,公立,偏遠,[921]屏東縣泰武鄉佳平路120號,(08)7831025,http://www.twjh.ptc.edu.tw,6,13,6,70,59,98.45,25,22
[13]屏東縣,牡丹鄉,國中,134536,縣立牡丹國中,公立,極偏,[945]屏東縣牡丹鄉石門村石門路1之1號,(08)8831014,http://www.mdjh.ptc.edu.tw,3,8,3,37,30,95.52,14,14
[13]屏東縣,枋山鄉,國中,134537,縣立獅子國中,公立,特偏,[941]屏東縣枋山鄉楓港村舊庄280號,(08)8771121,http://www.stjh.ptc.edu.tw,3,5,7,41,25,100,17,10
[14]臺東縣,卑南鄉,國中,144507,縣立初鹿國中,公立,偏遠,[954]臺東縣卑南鄉明峰村忠孝路2號,(089)571125,http://www.cljh.ttct.edu.tw,6,14,6,57,36,45.16,16,18
[14]臺東縣,鹿野鄉,國中,144508,縣立鹿野國中,公立,偏遠,[955]臺東縣鹿野鄉龍田村光榮路38號,(089)551006,http://www.lyjh.ttct.edu.tw/bin/home.php,7,8,15,61,55,63.79,24,26
[14]臺東縣,鹿野鄉,國中,144509,縣立瑞源國中,公立,偏遠,[955]臺東縣鹿野鄉瑞和村瑞景路三段1號,(089)581425,http://www.ryjh.ttct.edu.tw,3,6,4,16,21,72.97,2,6
[14]臺東縣,關山鎮,國中,144510,縣立關山國中,公立,偏遠,[956]臺東縣關山鎮崁頂路22號,(089)811114,http://www.ksjh.ttct.edu.tw,13,16,17,160,182,50,56,69
[14]臺東縣,池上鄉,國中,144511,縣立池上國中,公立,偏遠,[958]臺東縣池上鄉新興村力學路88號,(089)862040,http://www.csjh.ttct.edu.tw,9,11,15,123,77,36.5,39,28
[14]臺東縣,太麻里鄉,國中,144513,縣立賓茂國中,公立,偏遠,[963]臺東縣太麻里鄉金崙村77號,(089)771076,http://www.bmjh.ttct.edu.tw,7,11,11,81,36,95.73,25,17
[14]臺東縣,大武鄉,國中,144514,縣立大武國中,公立,特偏,[965]臺東縣大武鄉大武村復興路1號,(089)791023,http://www.twjh.ttct.edu.tw,10,11,15,100,117,83.41,43,29
[14]臺東縣,東河鄉,國中,144515,縣立都蘭國中,公立,偏遠,[959]臺東縣東河鄉都蘭村398號,(089)531234,http://www.tljh.ttct.edu.tw,6,7,13,44,59,57.28,17,18
[14]臺東縣,東河鄉,國中,144516,縣立泰源國中,公立,特偏,[959]臺東縣東河鄉北源村3鄰30號,(089)891252,http://www.tyjh.ttct.edu.tw,6,9,13,76,31,83.18,34,7
[14]臺東縣,成功鎮,國中,144517,縣立新港國中,公立,偏遠,[961]臺東縣成功鎮中正路1號,(089)851034,http://www.hkjh.ttct.edu.tw,12,12,22,147,125,49.63,33,40
[14]臺東縣,長濱鄉,國中,144518,縣立長濱國中,公立,極偏,[962]臺東縣長濱鄉長濱村15鄰180號,(089)831017,http://www.cpjhs.ttct.edu.tw,6,9,11,58,57,55.65,18,13
[14]臺東縣,延平鄉,國中,144519,縣立桃源國中,公立,偏遠,[953]臺東縣延平鄉桃源村昇平路178號,(089)561255,http://www.tyjhs.ttct.edu.tw,3,4,7,36,16,100,11,6
[14]臺東縣,海端鄉,國中,144520,縣立海端國中,公立,偏遠,[957]臺東縣海端鄉海端村山界1號,(089)931390,http://hdjh.boe.ttct.edu.tw/bin/home.php,3,6,7,21,17,84.21,13,7
[14]臺東縣,綠島鄉,國中,144521,縣立綠島國中,公立,特偏,[951]臺東縣綠島鄉中寮村4號,(089)672506,http://www.ldjh.ttct.edu.tw,4,8,6,20,15,8.57,5,8
[15]花蓮縣,玉里鎮,國中,154502,縣立玉東國中,公立,特偏,[981]花蓮縣玉里鎮松浦里松浦39號,(03)8851062,http://www.ytjh.hlc.edu.tw,6,11,5,44,45,80.9,16,18
[15]花蓮縣,玉里鎮,國中,154503,縣立三民國中,公立,特偏,[981]花蓮縣玉里鎮三民里151號,(03)8841198,http://www.smjh.hlc.edu.tw,6,5,9,69,33,82.35,22,8
[15]花蓮縣,壽豐鄉,國中,154512,縣立平和國中,公立,偏遠,[974]花蓮縣壽豐鄉平和村平和路48號,(03)8661221,http://www.phjh.hlc.edu.tw,6,7,11,48,37,74.12,21,17
[15]花蓮縣,光復鄉,國中,154513,縣立光復國中,公立,偏遠,[976]花蓮縣光復鄉大馬村林森路200號,(03)8701027,http://www.kfjhs.hlc.edu.tw,11,13,17,118,115,63.09,50,52
[15]花蓮縣,光復鄉,國中,154514,縣立富源國中,公立,偏遠,[976]花蓮縣光復鄉大富村中山路一段2號,(03)8811002,http://www.fyjh.hlc.edu.tw,5,5,8,32,32,56.25,7,9
[15]花蓮縣,鳳林鎮,國中,154516,縣立萬榮國中,公立,偏遠,[975]花蓮縣鳳林鎮長橋路1號,(03)8751264,http://www.wljh.hlc.edu.tw,4,6,6,31,24,94.55,11,6
[15]花蓮縣,富里鄉,國中,154517,縣立富里國中,公立,偏遠,[983]花蓮縣富里鄉永安路173號,(03)8830006,http://www.fljh.hlc.edu.tw,7,12,6,62,71,21.05,22,27
[15]花蓮縣,富里鄉,國中,154518,縣立富北國中,公立,偏遠,[983]花蓮縣富里鄉新興村一鄰8號,(03)8821134,http://www.fbjh.hlc.edu.tw,6,7,12,50,49,37.37,18,12
[15]花蓮縣,豐濱鄉,國中,154519,縣立豐濱國中,公立,特偏,[977]花蓮縣豐濱鄉光豐路26號,(03)8791159,http://www.fpjh.hlc.edu.tw/,4,7,9,29,23,88.46,16,8
[15]花蓮縣,瑞穗鄉,國中,154520,縣立瑞穗國中,公立,偏遠,[978]花蓮縣瑞穗鄉成功北路18號,(03)8873111,http://www.zsjh.hlc.edu.tw,14,11,21,147,104,61.35,51,46
[15]花蓮縣,富里鄉,國中,154521,縣立東里國中,公立,偏遠,[983]花蓮縣富里鄉東里村道化路82號,(03)8861174,http://www.tljh.hlc.edu.tw,3,5,6,11,16,29.63,7,6
[16]澎湖縣,馬公市,國中,164501,縣立馬公國中,公立,偏遠,[880]澎湖縣馬公市西文里中華路326號,(06)9263367,http://www.mkjh.phc.edu.tw,45,44,63,573,563,0.26,244,192
[16]澎湖縣,馬公市,國中,164502,縣立中正國中,公立,偏遠,[880]澎湖縣馬公市光華里101號,(06)9211137,http://www.ccjh.phc.edu.tw,8,12,8,75,55,0.77,19,24
[16]澎湖縣,馬公市,國中,164503,縣立澎南國中,公立,偏遠,[880]澎湖縣馬公市五德里41號,(06)9951212,http://www.pnjh.phc.edu.tw,4,8,4,38,35,0,16,4
[16]澎湖縣,湖西鄉,國中,164504,縣立湖西國中,公立,特偏,[885]澎湖縣湖西鄉湖西村43之1號,(06)9921929,http://www.hsjh.phc.edu.tw,6,9,9,77,70,0,33,23
[16]澎湖縣,湖西鄉,國中,164505,縣立志清國中,公立,特偏,[885]澎湖縣湖西鄉許家村1之1號,(06)9214069,http://www.jcjh.phc.edu.tw,3,3,5,13,12,4,5,3
[16]澎湖縣,白沙鄉,國中,164506,縣立鎮海國中,公立,特偏,[884]澎湖縣白沙鄉鎮海村60號,(06)9931311,http://www.jhjh.phc.edu.tw,3,3,7,12,15,0,8,6
[16]澎湖縣,白沙鄉,國中,164507,縣立白沙國中,公立,特偏,[884]澎湖縣白沙鄉赤崁村294號,(06)9931006,http://www.psjh.phc.edu.tw,3,5,4,21,29,2,11,5
[16]澎湖縣,白沙鄉,國中,164508,縣立吉貝國中,公立,特偏,[884]澎湖縣白沙鄉吉貝村185號,(06)9911090,http://www.gbjh.phc.edu.tw,3,6,3,12,12,4.17,4,3
[16]澎湖縣,西嶼鄉,國中,164509,縣立西嶼國中,公立,特偏,[881]澎湖縣西嶼鄉池東村213號,(06)9981110,http://www.hyjh.phc.edu.tw,6,10,5,63,56,0.84,39,27
[16]澎湖縣,望安鄉,國中,164510,縣立望安國中,公立,特偏,[882]澎湖縣望安鄉西安村36之1號,(06)9991007,http://www.wajh.phc.edu.tw,3,2,7,14,7,0,3,0
[16]澎湖縣,望安鄉,國中,164511,縣立將澳國中,公立,特偏,[882]澎湖縣望安鄉將軍村12之7號,(06)9902079,http://www.jajh.phc.edu.tw,3,5,7,11,7,0,1,6
[16]澎湖縣,七美鄉,國中,164512,縣立七美國中,公立,特偏,[883]澎湖縣七美鄉中和村4號,(06)9971019,http://www.cmjh.phc.edu.tw,3,5,4,30,28,0,9,9
[16]澎湖縣,馬公市,國中,164513,縣立文光國中,公立,偏遠,[880]澎湖縣馬公市文光路17號,(06)9272992,http://www.wgjh.phc.edu.tw,15,14,26,190,158,0.86,55,69
[16]澎湖縣,白沙鄉,國中,164514,縣立鳥嶼國中,公立,特偏,[884]澎湖縣白沙鄉鳥嶼村1號,(06)9916260,http://www.nyjh.phc.edu.tw,3,4,6,5,19,0,3,3
[71]金門縣,金城鎮,國中,714501,縣立金城國中,公立,偏遠,[893]金門縣金城鎮民權路32號,(082)325454,http://www.kcjh.km.edu.tw,32,41,48,443,448,0.56,170,146
[71]金門縣,金湖鎮,國中,714502,縣立金湖國中,公立,偏遠,[891]金門縣金湖鎮太湖路三段1號,(082)332612,https://sites.google.com/site/kmkhjhwebsite/,18,20,31,218,218,1.83,65,80
[71]金門縣,金寧鄉,國中,714503,縣立金寧國中(小),公立,偏遠,[892]金門縣金寧鄉安岐1號,(082)325748,http://www.cnjh.km.edu.tw/,9,12,15,102,83,2.16,35,34
[71]金門縣,金沙鎮,國中,714504,縣立金沙國中,公立,偏遠,[890]金門縣金沙鎮汶沙里國中路61號,(082)352560,http://teacher.hlc.edu.tw/?id=1261,12,12,23,141,122,1.14,42,37
[71]金門縣,烈嶼鄉,國中,714505,縣立烈嶼國中,公立,特偏,[894]金門縣烈嶼鄉后井38號,(082)362425,http://www.lyjh.km.edu.tw,6,10,12,39,49,1.14,26,22
[72]連江縣,南竿鄉,國中,724501,縣立介壽國中(小),公立,偏遠,[209]連江縣南竿鄉介壽村13號,(0836)22192,http://www.jsps.matsu.edu.tw,6,8,8,61,48,3.67,24,28
[72]連江縣,南竿鄉,國中,724502,縣立中正國中(小),公立,偏遠,[209]連江縣南竿鄉馬祖村4號,(0836)22196,http://www.jjps.matsu.edu.tw,3,8,5,21,16,0,13,9
[72]連江縣,北竿鄉,國中,724503,縣立中山國中,公立,特偏,[210]連江縣北竿鄉芹壁村84號,(0836)55223,http://www.jshjh.matsu.edu.tw,3,6,6,28,12,5,7,10
[72]連江縣,莒光鄉,國中,724504,縣立敬恆國中(小),公立,極偏,[211]連江縣莒光鄉青帆村19號,(0836)88179,http://www.jhjh.matsu.edu.tw,3,3,7,8,5,0,3,2
[72]連江縣,東引鄉,國中,724505,縣立東引國中(小),公立,極偏,[212]連江縣東引鄉中柳村94號,(0836)77210,http://www.tyjh.matsu.edu.tw,3,5,5,14,7,4.76,6,2
[01]新北市,三峽區,國小,14630,市立插角國小,公立,偏遠,[237]新北市三峽區插角里插角路39號,(02)26720230,http://www.cgps.ntpc.edu.tw,12,6,15,97,74,1.75,17,11
[01]新北市,三峽區,國小,14631,市立有木國小,公立,偏遠,[237]新北市三峽區有木里131號,(02)26720067,http://www.ymps.ntpc.edu.tw,6,4,9,45,56,4.95,9,7
[01]新北市,三峽區,國小,14632,市立五寮國小,公立,偏遠,[237]新北市三峽區五寮里69號,(02)26720298,http://www.wres.ntpc.edu.tw,6,4,8,50,45,2.11,4,10
[01]新北市,萬里區,國小,14658,市立萬里國小,公立,偏遠,[207]新北市萬里區瑪鋉路18號,(02)24922034,http://www.wlps.ntpc.edu.tw,16,13,18,162,122,1.41,32,33
[01]新北市,萬里區,國小,14659,市立野柳國小,公立,偏遠,[207]新北市萬里區野柳里港東路167號,(02)24922512,http://www.ylps.ntpc.edu.tw,6,5,8,30,33,0,8,4
[01]新北市,萬里區,國小,14660,市立大鵬國小,公立,偏遠,[207]新北市萬里區大鵬里加投路14號,(02)24988131,http://www.tpes.ntpc.edu.tw,6,4,10,39,20,1.69,7,7
[01]新北市,萬里區,國小,14661,市立大坪國小,公立,特偏,[207]新北市萬里區雙興里大坪路1號,(02)24929461,http://www.dpps.ntpc.edu.tw,6,8,5,27,25,11.54,7,4
[01]新北市,萬里區,國小,14662,市立崁腳國小,公立,偏遠,[207]新北市萬里區崁?里崁?路59號,(02)24922037,http://www.kjps.ntpc.edu.tw,5,2,9,25,9,2.94,4,1
[01]新北市,金山區,國小,14663,市立金山國小,公立,偏遠,[208]新北市金山區中山路234號,(02)24981125,http://www.tpcses.ntpc.edu.tw,25,12,37,263,293,0.9,51,53
[01]新北市,金山區,國小,14664,市立中角國小,公立,偏遠,[208]新北市金山區萬壽里海興路49號,(02)24982413,http://www.jjps.ntpc.edu.tw,6,4,10,28,33,3.28,5,4
[01]新北市,金山區,國小,14665,市立三和國小,公立,偏遠,[208]新北市金山區重和里十一鄰六股林口38號,(02)24080417,http://www.sanho.ntpc.edu.tw,6,6,8,26,22,0,3,3
[01]新北市,石碇區,國小,14677,市立石碇國小,公立,偏遠,[223]新北市石碇區石碇里石碇西街15號,(02)26631244,http://www.stes.ntpc.edu.tw,6,3,11,17,14,0,8,10
[01]新北市,石碇區,國小,14678,市立和平國小,公立,偏遠,[223]新北市石碇區隆盛里八分寮5號,(02)26631405,http://www.hpps.ntpc.edu.tw,6,6,7,40,24,3.13,4,3
[01]新北市,石碇區,國小,14679,市立永定國小,公立,偏遠,[223]新北市石碇區永定里靜安路一段245號,(02)26631288,http://www.tydes.ntpc.edu.tw,6,6,9,15,20,0,10,4
[01]新北市,石碇區,國小,14680,市立雲海國小,公立,偏遠,[223]新北市石碇區北宜路五段坑內巷1號,(02)26651715,http://www.whies.ntpc.edu.tw,6,7,7,30,22,1.92,4,3
[01]新北市,坪林區,國小,14682,市立坪林國小,公立,偏遠,[232]新北市坪林區坪林里坪林街114號,(02)26656213,http://www.plnes.ntpc.edu.tw,10,7,11,46,40,1.16,6,16
[01]新北市,烏來區,國小,14684,市立烏來國(中)小,公立,特偏,[233]新北市烏來區啦卡路5號,(02)26616482,http://www.wups.ntpc.edu.tw,7,5,12,29,38,89.55,5,7
[01]新北市,烏來區,國小,14685,市立福山國小,公立,極偏,[233]新北市烏來區福山里李茂岸56號,(02)26616124,http://www.fses.ntpc.edu.tw,6,6,8,9,6,80,1,0
[01]新北市,瑞芳區,國小,14687,市立義方國小,公立,偏遠,[224]新北市瑞芳區龍山里逢甲路360號,(02)24970961,http://www.jfps.ntpc.edu.tw,6,5,11,25,22,2.13,7,5
[01]新北市,瑞芳區,國小,14688,市立瑞柑國小,公立,偏遠,[224]新北市瑞芳區明燈路一段18巷13號,(02)24971009,http://www.rges.ntpc.edu.tw,6,4,9,40,34,5.41,6,0
[01]新北市,瑞芳區,國小,14689,市立瑞濱國小,公立,偏遠,[224]新北市瑞芳區瑞濱路34號,(02)24978184,http://www.jpes.ntpc.edu.tw,6,7,8,57,51,33.33,12,13
[01]新北市,瑞芳區,國小,14690,市立九份國小,公立,偏遠,[224]新北市瑞芳區永慶里崙頂路145號,(02)24972263,http://www.jfes.ntpc.edu.tw,6,7,8,16,5,0,4,5
[01]新北市,瑞芳區,國小,14691,市立瓜山國小,公立,偏遠,[224]新北市瑞芳區石山里五號路306號,(02)24962036,http://www.gsps.ntpc.edu.tw,5,4,6,8,7,0,2,1
[01]新北市,瑞芳區,國小,14692,市立濂洞國小,公立,偏遠,[224]新北市瑞芳區?洞里洞頂路101巷80號,(02)24961330,http://163.20.89.1,6,2,12,11,8,10.53,0,3
[01]新北市,瑞芳區,國小,14693,市立猴硐國小,公立,偏遠,[224]新北市瑞芳區弓橋里九芎橋路69-1號,(02)24960450,http://www.htes.ntpc.edu.tw,6,3,11,15,11,3.85,3,2
[01]新北市,瑞芳區,國小,14694,市立瑞亭國小,公立,偏遠,[224]新北市瑞芳區四腳亭埔路23號,(02)24971726,http://www.rtes.ntpc.edu.tw,6,7,7,26,21,0,2,6
[01]新北市,瑞芳區,國小,14696,市立鼻頭國小,公立,偏遠,[224]新北市瑞芳區鼻頭里鼻頭路99號,(02)24911571,http://www.pitoues.ntpc.edu.tw,6,6,8,10,6,6.25,2,2
[01]新北市,雙溪區,國小,14697,市立雙溪國小,公立,偏遠,[227]新北市雙溪區共和里東榮街54號,(02)24931005,http://www.sses.ntpc.edu.tw,9,5,12,66,73,5.04,14,20
[01]新北市,雙溪區,國小,14698,市立柑林國小,公立,特偏,[227]新北市雙溪區長源里柑腳3號,(02)24931624,http://www.gles.ntpc.edu.tw,5,6,5,3,5,0,1,2
[01]新北市,雙溪區,國小,14699,市立上林國小,公立,偏遠,[227]新北市雙溪區上林里內平林60號,(02)24931671,http://www.ulps.ntpc.edu.tw,6,1,12,12,11,0,3,0
[01]新北市,雙溪區,國小,14700,市立牡丹國小,公立,偏遠,[227]新北市雙溪區三貂里政光路3號,(02)24931240,http://www.mdps.ntpc.edu.tw,6,5,8,15,11,0,2,2
[01]新北市,貢寮區,國小,14702,市立貢寮國小,公立,偏遠,[228]新北市貢寮區雙玉里學苑街7號,(02)24941274,http://www.kles.ntpc.edu.tw,6,6,9,21,17,2.63,5,4
[01]新北市,貢寮區,國小,14703,市立福隆國小,公立,偏遠,[228]新北市貢寮區福隆里東興街35號,(02)24991449,http://www.flps.ntpc.edu.tw,6,4,10,24,13,0,2,4
[01]新北市,貢寮區,國小,14704,市立澳底國小,公立,偏遠,[228]新北市貢寮區真理里延平街10號,(02)24901432,http://www.aodi.ntpc.edu.tw/,8,5,14,64,56,0,18,9
[01]新北市,貢寮區,國小,14706,市立和美國小,公立,偏遠,[228]新北市貢寮區和美里龍洞街1之9號,(02)24909431,http://www.hmps.ntpc.edu.tw,5,5,5,8,12,5,4,0
[01]新北市,貢寮區,國小,14708,市立福連國小,公立,偏遠,[228]新北市貢寮區福連里福連街1號,(02)24991194,http://www.fulps.ntpc.edu.tw,5,8,2,6,4,10,1,0
[01]新北市,平溪區,國小,14709,市立平溪國小,公立,偏遠,[226]新北市平溪區平溪街56號,(02)24951038,http://www.pses.ntpc.edu.tw,7,5,10,18,15,0,3,6
[01]新北市,平溪區,國小,14710,市立菁桐國小,公立,偏遠,[226]新北市平溪區菁桐街45號,(02)24951009,http://www.tgtes.ntpc.edu.tw/,6,8,6,9,12,0,3,3
[01]新北市,平溪區,國小,14711,市立十分國小,公立,偏遠,[226]新北市平溪區十分里十分街157號,(02)24958305,http://www.tsfes.ntpc.edu.tw,6,5,10,20,11,3.23,5,5
[01]新北市,石門區,國小,14723,市立石門國小,公立,偏遠,[253]新北市石門區尖鹿里中央路9號,(02)26381263,http://www.smes.ntpc.edu.tw,6,7,7,40,28,0,6,9
[01]新北市,石門區,國小,14724,市立乾華國小,公立,特偏,[253]新北市石門區茂林里茂林社區74號,(02)26381269,http://www.cwes.ntpc.edu.tw/,6,6,9,20,8,0,5,2
[01]新北市,石門區,國小,14725,市立老梅國小,公立,偏遠,[253]新北市石門區老梅里老梅路10號,(02)26381258,http://www.lmes.ntpc.edu.tw,6,6,8,43,34,0,11,8
